,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,labels
0,1.9142322362519666,-0.9545035227376074,-3.946012805081635,2.028581680388764,-0.26770971097811797,0.5303534475657484,-1.4146749144684578,1.4949313023115096,0.1250764636668376,-0.8209753174978051,-0.5016873066291069,-0.7900832197122442,0.22659556544475826,-0.17349205697133588,0.8465727119687222,0.10503168949021754,0.14860090309063798,-0.09403456764589,0.4788627836865207,0.376181885413245,0
1,0.5889655921580634,0.9245897184801588,3.924775322373285,-1.7798965257383097,-0.992934359307381,-0.6755640645736439,1.8789284234145394,0.5555062781296243,1.0803186320938012,0.09041797585777417,-0.5020761690544969,0.6383410050070866,-0.03240571394954675,-0.40598858923366027,-0.7574243480937929,-0.2418794600755474,-0.04223707175410638,-0.3978822376412738,0.4224882596502438,-0.025182017198474564,1
2,1.302037398352341,-0.3171979395536534,3.0233623218608834,-2.043418676925573,-2.081219197828485,0.9349220527256819,-1.2962931540425615,1.1556776092358585,0.7849156940389775,-1.0985299198583154,2.1971541453255474,-2.3108530964174543,-0.5619089552980435,-0.9847221847623558,-1.1685627340742442,0.39801881462762534,-0.24282526529786533,-0.46399026151341694,-1.0662941815487887,-1.1394524355522255,2
3,-3.0207631065689178,-0.8687518728273826,-0.8017528945789487,-2.1870427252655937,-0.5568997472778687,0.7267922159134107,0.9594643204605149,-1.3821781298858669,0.25813342763538943,0.742456228562914,-1.0647763652482753,0.4970112076896283,-0.1730449870690432,1.0096615288233377,-0.13611694390136994,-0.9908070353132871,-0.9448722205795579,-0.3827456987515455,1.5618826932114858,0.27026513582606015,3
4,4.528936968460703,-1.0934568488609533,0.973082066865336,-1.4193371071413634,-1.7149185066833317,1.4319197817216989,1.073185500161982,-0.9669721445756138,-1.6595442127690037,1.173103156729787,-1.0185738772746424,-1.36726344691701,-0.3490663385943564,-0.1328643844892643,0.726231028943838,0.21363268847351624,-0.07512831412332402,-0.5400334966276608,1.6340566530762635,1.1109086536092463,4
5,-1.3018742901229776,-1.1482014026686451,-1.5745632767363607,-2.4138615248045925,-0.6315821447729795,0.741002215471757,1.3077933329656743,0.43958268514529203,0.868265802205871,-0.815496498767646,-2.786628652952323,1.151013392092484,1.62569023552361,0.20948314921991054,0.9972797567501783,-1.6573932181768678,-0.03316927359414282,1.3666470654331704,-0.759460037912613,1.013637474214274,5
6,1.4342154143400774,-2.957845185811342,2.8312664134366194,-0.07690020496698925,0.5232479473853529,0.010956067563125213,0.9835276098239109,-0.732108695086786,1.0887622260758454,-1.7268259871440126,0.06938718464114818,-0.29890940940689287,-0.0438183447389118,0.37661781072794726,-0.25502902835854163,0.20225056003610578,0.588400725854386,-0.8722167503490893,0.5100566608310657,1.6127837071805817,6
7,0.6142166302729335,5.462168977902856,0.6582390036590783,0.43454347991689335,0.8509044622317874,-0.9540933428403902,-1.8343153434495802,-2.0868249698860564,-1.1858339385942591,-0.019578313405938536,2.2253159728459275,-1.0168471248393152,-0.14183158159122972,-1.504693278521992,1.167495919130866,-0.5683379847035045,-1.0372338708243296,0.041186232921152394,-0.39263270226011243,0.3076271572515567,7
8,-1.098448407965021,-0.6658092597704091,-0.04098918029026633,-1.1025696190186214,-0.9008959431326665,0.7549647348808554,-0.9663740576708666,-0.38684857134614026,1.222583077200454,-1.5243076352204517,-0.6308710866052541,0.14361916540057712,-0.9997618158148786,0.3684327665556618,1.6467166332290268,1.3167087934577548,1.0185914008251964,0.7187893941442222,-1.3669062069177629,-0.043888115591905655,8
9,-0.537954035578142,-0.7774724967500732,-1.5689265020504197,-0.7600747080364603,-0.12194118947431454,-0.6006181181004945,0.675789401615916,-0.13999815488921877,0.378524029522397,0.2947762205198789,-2.0121666321320273,0.9028348065069435,0.7172114166075823,-0.5870914258807222,0.38412998894378186,-1.3674194952535816,0.9235009552315945,1.5550607659547626,-1.340491047776274,0.8469074111217879,9
